POP_0~19,POP_20~34,POP_35~64,POP_65,POPDensity,HHD_Ratio,TAX,NUM_FB,APT_Ratio,Year,Jongno,Jung,Yongsan,Seongdong,Gwangjin,Dongdaemun,Jungnang,Seongbuk,Gangbuk,Dobong,Nowon,Eunpyeong,Seodaemun,Mapo,Yangcheon,Gangseo,Guro,Geumcheon,Yeongdeungpo,Dongjak,Gwanak,Seocho,Gangnam,Songpa,Gangdong,MWSPP
55064.00000 ,75447.00000 ,142177.00000 ,34180.00000 ,18214.00000 ,0.37413 ,256351.00000 ,3482.00000 ,0.66157 ,2012.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.62810 
57021.00000 ,75271.00000 ,143708.00000 ,32767.00000 ,18325.00000 ,0.37743 ,249686.00000 ,3450.00000 ,0.64628 ,2011.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.72116 
60466.00000 ,77944.00000 ,146388.00000 ,32094.00000 ,18808.00000 ,0.38995 ,232328.00000 ,3329.00000 ,0.64200 ,2010.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.69656 
40892.00000 ,99031.00000 ,154438.00000 ,56819.00000 ,20582.00000 ,0.50024 ,450342.00000 ,5515.00000 ,0.36807 ,2023.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.67348 
42414.00000 ,98342.00000 ,156425.00000 ,54071.00000 ,20586.00000 ,0.49410 ,535366.00000 ,6088.00000 ,0.36195 ,2022.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.45125 
43763.00000 ,97399.00000 ,159742.00000 ,51723.00000 ,20666.00000 ,0.48381 ,507178.00000 ,6104.00000 ,0.35623 ,2021.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.51858 
46962.00000 ,98335.00000 ,164252.00000 ,50560.00000 ,21105.00000 ,0.46954 ,452459.00000 ,6123.00000 ,0.35772 ,2020.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.69127 
51136.00000 ,98456.00000 ,169478.00000 ,47902.00000 ,21507.00000 ,0.45043 ,398259.00000 ,6008.00000 ,0.36002 ,2019.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.53372 
54175.00000 ,98177.00000 ,173092.00000 ,45619.00000 ,21746.00000 ,0.43421 ,410037.00000 ,5598.00000 ,0.35527 ,2018.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.52641 
56637.00000 ,98220.00000 ,173488.00000 ,43953.00000 ,21819.00000 ,0.42395 ,364921.00000 ,5605.00000 ,0.35937 ,2017.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.53106 
58964.00000 ,98022.00000 ,173677.00000 ,41441.00000 ,21807.00000 ,0.41604 ,319896.00000 ,5549.00000 ,0.36765 ,2016.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.56828 
61648.00000 ,99436.00000 ,173728.00000 ,40368.00000 ,21987.00000 ,0.41135 ,312233.00000 ,5449.00000 ,0.37636 ,2015.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.59155 
64247.00000 ,100685.00000 ,173469.00000 ,38974.00000 ,22117.00000 ,0.40792 ,248680.00000 ,5300.00000 ,0.38248 ,2014.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.62677 
67297.00000 ,102857.00000 ,173662.00000 ,37623.00000 ,22356.00000 ,0.40175 ,224025.00000 ,5173.00000 ,0.38814 ,2013.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.62146 
70301.00000 ,103045.00000 ,175164.00000 ,35759.00000 ,22520.00000 ,0.39503 ,247726.00000 ,5100.00000 ,0.39514 ,2012.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.61082 
72644.00000 ,104075.00000 ,176341.00000 ,33613.00000 ,22661.00000 ,0.39573 ,235346.00000 ,5004.00000 ,0.39908 ,2011.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.62943 
75686.00000 ,105334.00000 ,175514.00000 ,32241.00000 ,22786.00000 ,0.40074 ,190663.00000 ,4867.00000 ,0.40268 ,2010.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.68925 
42437.00000 ,97392.00000 ,153014.00000 ,67030.00000 ,25315.00000 ,0.49843 ,571017.00000 ,5985.00000 ,0.65182 ,2023.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.70004 
42696.00000 ,94105.00000 ,152332.00000 ,64468.00000 ,24873.00000 ,0.49771 ,484209.00000 ,5930.00000 ,0.64303 ,2022.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.71664 
43423.00000 ,91458.00000 ,154914.00000 ,62211.00000 ,24762.00000 ,0.49062 ,495470.00000 ,5936.00000 ,0.63778 ,2021.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.70607 
45449.00000 ,90630.00000 ,159139.00000 ,61796.00000 ,25114.00000 ,0.47934 ,435489.00000 ,5777.00000 ,0.62822 ,2020.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.71281 
49058.00000 ,90763.00000 ,163852.00000 ,59350.00000 ,25537.00000 ,0.46108 ,388258.00000 ,5790.00000 ,0.61134 ,2019.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.74841 
51216.00000 ,89460.00000 ,166497.00000 ,57165.00000 ,25630.00000 ,0.44875 ,383729.00000 ,5685.00000 ,0.59906 ,2018.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.73378 
53669.00000 ,88976.00000 ,167648.00000 ,55718.00000 ,25748.00000 ,0.43823 ,344451.00000 ,5711.00000 ,0.59414 ,2017.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.74375 
56719.00000 ,90154.00000 ,169979.00000 ,53460.00000 ,26050.00000 ,0.42883 ,322612.00000 ,5823.00000 ,0.59452 ,2016.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.76835 
58878.00000 ,91404.00000 ,171052.00000 ,52490.00000 ,26301.00000 ,0.42291 ,312017.00000 ,5842.00000 ,0.60623 ,2015.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.77566 
61033.00000 ,92789.00000 ,171582.00000 ,50915.00000 ,26481.00000 ,0.41543 ,284565.00000 ,5931.00000 ,0.60590 ,2014.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.79693 
62760.00000 ,93842.00000 ,170746.00000 ,49097.00000 ,26490.00000 ,0.41283 ,259771.00000 ,5787.00000 ,0.59874 ,2013.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.78031 
64452.00000 ,93635.00000 ,170801.00000 ,46795.00000 ,26453.00000 ,0.40682 ,251496.00000 ,5741.00000 ,0.58772 ,2012.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.77898 
66646.00000 ,95085.00000 ,172435.00000 ,44368.00000 ,26653.00000 ,0.40580 ,261956.00000 ,5627.00000 ,0.58731 ,2011.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.88599 
68688.00000 ,95947.00000 ,172039.00000 ,42669.00000 ,26713.00000 ,0.41008 ,218704.00000 ,5584.00000 ,0.56598 ,2010.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.86472 
43759.00000 ,83944.00000 ,180812.00000 ,78955.00000 ,20948.00000 ,0.45196 ,315698.00000 ,5297.00000 ,0.50003 ,2023.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.71452 
45765.00000 ,85219.00000 ,184236.00000 ,74920.00000 ,21092.00000 ,0.44550 ,353619.00000 ,5310.00000 ,0.49951 ,2022.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.72885 
47239.00000 ,85368.00000 ,187596.00000 ,71682.00000 ,21188.00000 ,0.43724 ,382218.00000 ,5235.00000 ,0.49482 ,2021.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.74568 
50380.00000 ,86774.00000 ,192961.00000 ,69447.00000 ,21603.00000 ,0.42923 ,349709.00000 ,5158.00000 ,0.49392 ,2020.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.73479 
53808.00000 ,86672.00000 ,196380.00000 ,65164.00000 ,21736.00000 ,0.41273 ,287227.00000 ,5066.00000 ,0.48299 ,2019.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.71119 
57430.00000 ,88619.00000 ,200268.00000 ,61830.00000 ,22067.00000 ,0.39934 ,268741.00000 ,4859.00000 ,0.48703 ,2018.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.71517 
61039.00000 ,90485.00000 ,201994.00000 ,59262.00000 ,22318.00000 ,0.38734 ,260032.00000 ,4796.00000 ,0.49191 ,2017.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.65004 
64366.00000 ,92416.00000 ,202981.00000 ,55914.00000 ,22474.00000 ,0.37859 ,267082.00000 ,4757.00000 ,0.49169 ,2016.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.69324 
67509.00000 ,94627.00000 ,202389.00000 ,54095.00000 ,22633.00000 ,0.37134 ,240245.00000 ,4671.00000 ,0.50449 ,2015.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.69258 
71049.00000 ,98125.00000 ,202242.00000 ,51995.00000 ,22892.00000 ,0.36687 ,216410.00000 ,4500.00000 ,0.51717 ,2014.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.71384 
73426.00000 ,98748.00000 ,200065.00000 ,48998.00000 ,22773.00000 ,0.36641 ,188574.00000 ,4497.00000 ,0.51756 ,2013.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.66665 
76855.00000 ,99467.00000 ,200857.00000 ,46476.00000 ,22904.00000 ,0.36233 ,182666.00000 ,4500.00000 ,0.50298 ,2012.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.65137 
80991.00000 ,101342.00000 ,202594.00000 ,43745.00000 ,23175.00000 ,0.36321 ,185051.00000 ,4469.00000 ,0.50688 ,2011.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.68194 
84630.00000 ,103035.00000 ,202750.00000 ,41887.00000 ,23371.00000 ,0.36602 ,149510.00000 ,4493.00000 ,0.50852 ,2010.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.60418 
60572.00000 ,102339.00000 ,194843.00000 ,80414.00000 ,17828.00000 ,0.42184 ,422792.00000 ,5832.00000 ,0.58453 ,2023.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.72474 
63390.00000 ,102402.00000 ,198717.00000 ,77475.00000 ,17983.00000 ,0.41620 ,490477.00000 ,5548.00000 ,0.58696 ,2022.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.59482 
64326.00000 ,100429.00000 ,200678.00000 ,74709.00000 ,17909.00000 ,0.40943 ,531605.00000 ,5081.00000 ,0.57777 ,2021.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.60431 
66931.00000 ,101712.00000 ,204643.00000 ,73770.00000 ,18190.00000 ,0.40361 ,472965.00000 ,5121.00000 ,0.57139 ,2020.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.76169 
71624.00000 ,102777.00000 ,209493.00000 ,70850.00000 ,18505.00000 ,0.38821 ,414251.00000 ,5646.00000 ,0.56771 ,2019.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.63076 
72894.00000 ,99333.00000 ,207678.00000 ,67782.00000 ,18218.00000 ,0.38051 ,401216.00000 ,5454.00000 ,0.55198 ,2018.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.65602 
77022.00000 ,100858.00000 ,211276.00000 ,66251.00000 ,18533.00000 ,0.37071 ,348183.00000 ,5463.00000 ,0.54732 ,2017.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.71451 
80249.00000 ,103362.00000 ,213991.00000 ,64015.00000 ,18781.00000 ,0.36692 ,328461.00000 ,5455.00000 ,0.54459 ,2016.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,1.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.69457 
